program_path,revenue,quantity,null_hits,count_of_order
absent > SEM > Display > SEM > Display > SEM > Display > SEM > Display,223.09677419354838,1,0,1
SEM > Email > Natural Search: Google > SEM > Email > Natural Search: Google > Email > Display > Email,12.901075268817204,1,0,2
Natural Search: Yahoo! > SEM > Natural Search: Google > SEM > Natural Search: Google,107.52473118279569,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEO > Display,172.96774193548384,1,0,1
SEO > SEM > absent > SEM,203.07526881720429,1,0,1
SEM > Social > Natural Search: Google > Social > SEM > Display > Natural Search: Google > SEM > Social > Natural Search: Google > SEM > Social > Natural Search: Google > Social,94.406451612903226,1,0,1
Natural Search: Google > Display > Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM,193.41935483870967,1,0,1
absent > Display > SEM > Display > SEM > Natural Search: Yahoo! > SEM,112.1290322580645,1,0,1
Display > SEO > Email > Natural Search: Google,233.27956989247309,1,0,1
Display > SEM > Natural Search: Bing > Display > SEO > Display,161.73548387096773,1,0,1
Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > Email > SEM > Natural Search: Google,255.763440860215,1,0,1
Email > SEM > SEO > Email > SEM > Email > Natural Search: Google > Email,144.29892473118278,1,0,1
Natural Search: Google > absent > Natural Search: Google > absent > Natural Search: Google > SEM,214.60430107526881,1,0,1
absent > Natural Search: Google > Social > Natural Search: Google > SEM,139.78279569892473,1,0,1
absent > Natural Search: Google > absent > Natural Search: Google > absent > SEM,32.255913978494625,1,0,1
Natural Search: Google > Email > Natural Search: Google > Social > Natural Search: Google,195.4086021505376,1,0,1
Display > SEM > Natural Search: Google > Video > Social,90.021505376344081,1,0,1
Natural Search: Yahoo! > SEM > SEO > SEM > SEO,194.78924731182795,1,0,1
SEM > Natural Search: Google > Social > Natural Search: Google > Email > SEM > SEO > SEM > SEO,182.79354838709676,1,0,1
Natural Search: Google > Display > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google,195.4064516129032,1,0,1
absent > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > SEM,340.49032258064511,1,0,1
Display > Natural Search: Google > Display > absent,145.86881720430105,1,0,1
SEM > SEO > SEM > Natural Search: Google > Social > SEM,109.54838709677418,1,0,1
Natural Search: Google > SEO > absent > SEM,311.58064516129031,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Social > SEM > Social,109.54838709677418,1,0,1
absent > Display > Natural Search: Yahoo! > Email > SEM > Display > SEM,344.54838709677421,1,0,1
Natural Search: Google > SEM > absent > Natural Search: Google > absent > SEM > Natural Search: Google > SEM > absent,139.78279569892473,1,0,1
SEM > Natural Search: Google > SEM > Display > SEM > Natural Search: Google > SEM > Display > SEM > Display > SEM > Display,112.1290322580645,1,0,1
SEM > Display > SEM > Social > SEM > Display > SEM > Social > Display > Email > SEM,112.1290322580645,1,0,1
SEM > SEO > SEM > Social,298.58064516129031,1,0,1
absent > Display > Natural Search: Yahoo! > Social > Natural Search: Yahoo!,134.62150537634409,1,0,1
Display > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Email > SEM,108.38709677419354,1,0,1
absent > Natural Search: Yahoo! > Social > SEM,135.69677419354838,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Natural Search: Google > SEM > Display > Natural Search: Google > Display > SEM > Display > SEM > Display > Natural Search: Google > SEM > Display > SEM > Natural Search: Google,123.2043010752688,1,0,1
Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,96.772043010752682,1,0,1
Natural Search: Bing > SEM > Email > Natural Search: Bing > Email,6.4494623655913967,1,0,1
absent > Email > SEO > SEM > Natural Search: Google > Social,94.621505376344075,1,0,1
Natural Search: Bing > SEO > Natural Search: Bing > SEM > Natural Search: Bing > SEM > Natural Search: Bing > SEM,118.2774193548387,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > absent > SEM,36.556989247311826,1,0,1
SEM > Social > SEM > Social > Display > SEM,109.54838709677418,1,0,1
Natural Search: Google > SEO > SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO,383.0322580645161,1,0,1
SEM > Display > SEM > Display > Natural Search: Google > SEM > Natural Search: Google > Display > SEM > Natural Search: Google > SEM > Display,108.25806451612902,1,0,1
Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google,236.53763440860214,1,0,1
absent > Natural Search: Google > Display > Social > Display,150.53548387096774,1,0,1
Natural Search: Google > SEM > absent > Natural Search: Google > SEM > absent > SEM,307.61290322580646,1,0,1
Email > SEM > Email > SEO > Natural Search: Google,199.99784946236556,1,0,1
Social > SEM > Natural Search: Google > absent,137.73978494623654,1,0,1
absent > SEM > Natural Search: Google > absent > SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,251.47311827956986,1,0,1
Display > SEM > Display > SEM > Display > Email > SEM,109.54838709677418,1,0,1
Natural Search: Google > SEM > Video > SEM,146.96774193548384,1,0,1
Email > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,261.09462365591395,1,0,1
absent > Natural Search: Google > SEM > Natural Search: Google > Display > SEM,107.52473118279569,1,0,1
Natural Search: Google > SEM > absent > Natural Search: Google > absent > Natural Search: Google,187.16989247311827,1,0,1
SEM > SEO > SEM > SEO > SEM > SEO > Natural Search: Google > SEM,218.58064516129031,1,0,1
absent > Natural Search: Google > SEO > Display > SEO > Natural Search: Google > Display > SEM > Display > Natural Search: Google > SEM > Natural Search: Google > Display > SEM,144.7741935483871,1,0,1
Natural Search: Google > Social > Natural Search: Google > SEM > Social,94.191397849462362,1,0,1
absent > Display > absent > Display > SEM > Display,159.55913978494624,1,0,1
absent > SEM > Social > SEM > Natural Search: Google > Social,146.23440860215052,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM,129.03010752688172,1,0,1
Natural Search: Yahoo! > Natural Search: Google > Display > Natural Search: Google > SEM,214.06451612903223,1,0,1
SEM > Natural Search: Google > SEM > Display > Natural Search: Yahoo! > SEM,7.5247311827956986,1,0,1
SEO > Natural Search: Google > Email > SEO > Natural Search: Google > Email,113.9763440860215,1,0,1
SEM > Display > SEM > Display > SEM > Social > SEM,213.68817204301072,1,0,1
Email > SEM > absent > SEM > Natural Search: Google > Email > SEO > SEM,337.93548387096774,1,0,1
SEM > absent > SEM > Social > SEM,182.45161290322579,1,0,1
Natural Search: Google > SEM > Social > SEM > Natural Search: Bing,108.6,1,0,1
Email > Social > SEM > Social,195.26666666666665,1,0,1
absent > SEM > Natural Search: Google > SEM > Natural Search: Google > Social > SEM,104.99999999999999,1,0,1
absent > Display > SEM > Social > Display,97.93548387096773,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEO > SEM,161.28817204301075,1,0,1
SEM > Natural Search: Google > SEM > Display > Natural Search: Google > SEM > Display > SEM > Display,155.55483870967743,1,0,1
absent > SEM > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google > SEO > SEM,156.98709677419353,1,0,1
absent > SEM > Video > SEM,215.05161290322579,1,0,1
SEM > Display > Natural Search: Google > Display > SEM > Natural Search: Google > Display > SEM > Display > absent > Display,119.87096774193547,1,0,1
Email > SEM > Email > SEM > Email > SEM > Email > SEO > SEM,261.87096774193549,1,0,1
Display > SEM > Display > SEM > Natural Search: Bing > SEM > Natural Search: Bing > SEM,76.763440860215042,1,0,1
absent > Natural Search: Google > SEM > SEO > SEM > Display > SEO,191.48387096774192,1,0,1
Social > absent > Social > SEM > SEO,75.266666666666666,1,0,1
Display > SEM > Natural Search: Google > Display > SEM > Display > SEM > Natural Search: Google,274.02795698924729,1,0,1
Natural Search: Yahoo! > Email > Display,285.52688172043008,1,0,1
SEM > Natural Search: Bing > absent > SEM,194.86021505376343,1,0,1
Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > SEO > SEM,266.84946236559136,1,0,1
SEM > absent > Display > SEM > Display > SEM > Display,31.180645161290322,1,0,1
Natural Search: Bing > SEM > Social > SEM > Natural Search: Bing > SEM,161.28817204301075,1,0,1
Email > Natural Search: Google > absent > SEM > Email > SEM > Email > SEM,152.2258064516129,1,0,1
absent > Email > Display > SEM > Display > absent > SEM > SEO > SEM,25.804301075268814,1,0,1
Natural Search: Google > Email > Natural Search: Google > SEM > Display,259.8602150537634,1,0,1
SEM > Display > SEO > Display,109.54838709677418,1,0,1
SEM > Natural Search: Google > Social > SEM > absent > SEM,174.06451612903223,1,0,1
Natural Search: Google > SEM > Display > SEM > absent > SEM,114.70967741935482,1,0,1
Natural Search: Bing > SEM > Display > SEM > Display > SEM,118.2774193548387,1,0,1
SEO > SEM > absent > Natural Search: Google > Display > Natural Search: Google,70.7505376344086,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Email > SEM > SEO > SEM > Natural Search: Google > SEM,334.70967741935482,1,0,1
Natural Search: Google > SEM > SEO > Display,330.45161290322574,1,0,1
Display > Social > Display > SEM,107.52473118279569,1,0,1
Natural Search: Yahoo! > Display > SEM > Natural Search: Yahoo! > Email > Display > Natural Search: Google > Display,212.33333333333331,1,0,1
SEM > SEO > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM,401.05376344086022,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display > Natural Search: Google > SEM,334.06236559139785,1,0,1
Natural Search: Google > SEO > SEM > SEO > Email > SEM,110.7505376344086,1,0,1
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,86.513978494623657,1,0,1
Social > Email > Social > Email,75.266666666666666,1,0,1
Natural Search: Google > absent > Natural Search: Google > SEM > Social > SEM > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,111.44731182795698,1,0,1
Natural Search: Google > SEO > Natural Search: Google > Email > Natural Search: Google > SEM > Social,245.03225806451613,1,0,1
SEM > Natural Search: Google > Video > SEM > Display > SEM > SEO > Natural Search: Google,268.258064516129,1,0,1
absent > SEM > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,60.858064516129026,1,0,1
Email > Social > Email > Social > Email > SEO > Email,472.47311827956986,1,0,1
SEM > absent > Natural Search: Google > SEO,177.48172043010752,1,0,1
Email > SEM > SEO > Natural Search: Bing > Email > Natural Search: Bing,32.255913978494625,1,0,1
absent > Display > Natural Search: Google > Social > Natural Search: Google,140.7483870967742,1,0,1
Display > SEM > Display > SEM > Display > Natural Search: Google > Display > Natural Search: Google > Display,127.76344086021506,1,0,1
SEM > Video > SEM > SEO > SEM,240.51612903225808,1,0,1
SEM > Display > SEM > Natural Search: Google > Social,156.98709677419353,1,0,1
SEM > Natural Search: Google > Social > SEM > Natural Search: Google > Display,118.2774193548387,1,0,1
absent > SEM > SEO > Social,333.28817204301072,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Natural Search: DuckDuckGo > Display > SEM,161.28817204301075,1,0,1
Display > SEM > SEO > SEM > Display > SEM > Display,121.47311827956989,1,0,1
Natural Search: Google > Display > SEM > Display > SEM > Display > SEM,139.78279569892473,1,0,1
SEM > Natural Search: Google > SEM > Social > SEM > Social > SEM,90.193548387096769,1,0,1
Natural Search: Google > Display > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,167.98709677419353,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Display,145.93548387096774,1,0,1
Natural Search: Google > absent > SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,150.53548387096774,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,157.63225806451612,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google,276.63440860215047,1,0,1
SEM > Natural Search: Google > absent > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,112.1290322580645,1,0,1
SEM > Social > SEM > absent > Display,67.612903225806448,1,0,1
Email > SEM > Email > SEM > SEO > Email > SEO,112.90107526881719,1,0,1
Natural Search: Google > Display > SEM > Natural Search: Google > Email > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > SEO,111.39569892473118,1,0,1
SEM > SEO > SEM > Natural Search: Google > absent > SEM,202.54838709677418,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,86.406451612903226,1,0,1
Email > Natural Search: Google > SEM > SEO > SEM > Natural Search: Google > Email > Natural Search: Google > SEO,3.2236559139784946,1,0,1
absent > Natural Search: Google > SEO > Natural Search: Google > SEO > SEM > Natural Search: Google > Social > SEM > SEO > Natural Search: Google,199.31827956989247,1,0,1
absent > SEM > absent > SEM > absent,150.53548387096774,1,0,1
SEM > Natural Search: Google > Display > SEO > SEM,362.48387096774189,1,0,1
SEM > Display > SEM > Display > SEM > Email > Display,112.36344086021505,1,0,1
Natural Search: Google > Display > Natural Search: Google > Display > SEM > Display > SEM > SEO > SEM > Natural Search: Google > SEM > Natural Search: Google,227.22580645161287,1,0,1
SEO > Natural Search: Bing > Natural Search: Google > SEM > Natural Search: Google,139.78279569892473,1,0,1
Natural Search: Google > SEM > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,107.52473118279569,1,0,1
SEM > SEO > SEM > SEO > SEM > SEO > SEM > Natural Search: Google > SEO > SEM > Email > Natural Search: Google > SEM > Natural Search: Google > SEM,131.1806451612903,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > SEO > SEM,172.77419354838707,1,0,1
absent > Natural Search: Google > SEM > Display > SEM > Natural Search: Google,114.06451612903224,1,0,1
Natural Search: Google > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > absent > SEM > Natural Search: Google > SEM,136.1483870967742,1,0,1
SEM > Social > SEM > Social > SEM > SEO,70.965591397849465,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Email > Natural Search: Google > Social > Natural Search: Google > Social > SEM > Social > SEM > Social,108.38709677419354,1,0,1
Natural Search: Google > Email > Display > SEM > Email,139.87096774193546,1,0,1
SEM > absent > Display > Natural Search: Google > SEM,215.05161290322579,1,0,1
Natural Search: Google > SEM > SEO > SEM > Social > SEM,209.53763440860214,1,0,1
Natural Search: Google > absent > Display > SEM > Display > SEM,90.193548387096769,1,0,1
SEM > SEO > SEM > Email > SEM > absent > SEO > SEM,209.67526881720428,1,0,1
Natural Search: Google > Social > SEM > Social > SEM > Display,115.35483870967741,1,0,1
SEM > Natural Search: Google > Display > Natural Search: Google > SEM > Display > SEM > Display,117.29032258064515,1,0,1
SEM > Email > Natural Search: Bing > SEM > Email > SEM > Email,228.25806451612902,1,0,1
absent > SEM > Natural Search: Google > Social > Natural Search: Google > Display > SEM,117.27956989247312,1,0,1
absent > Email > SEM > SEO > SEM > Email > SEM > Email > SEM > Email > SEM > Natural Search: Google,283.62365591397844,1,0,1
Display > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google,113.41935483870967,1,0,1
Social > SEM > Natural Search: Google > Email > Natural Search: Google,156.98709677419353,1,0,1
Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > SEO > Natural Search: Google > SEM > Social > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > SEM,252.07526881720429,1,0,1
Natural Search: Yahoo! > SEM > SEO,9.8903225806451616,1,0,1
Natural Search: Google > absent > Display > SEM > Display > Natural Search: Google,313.35483870967738,1,0,1
absent > Natural Search: Google > Display > Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google > SEO,9.03010752688172,1,0,1
absent > Email > SEO > Email > SEM > Natural Search: Google > Natural Search: Yahoo!,5.1591397849462357,1,0,1
Natural Search: Yahoo! > SEM > Natural Search: Google > SEM,135.28817204301075,1,0,1
SEM > Email > Natural Search: Google > Email > SEM > SEO,359.86881720430108,1,0,1
SEM > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > Social > SEO > SEM > SEO > Social,250.19354838709677,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > Email > SEM > SEO > Natural Search: Google,243.78494623655911,1,0,1
SEM > absent > Social > Display,108.9032258064516,1,0,1
SEO > Email > Display > Social > Email > Social > Display > Social > Display > SEM > Social > SEM,188.16989247311827,1,0,1
SEO > SEM > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM,261.25806451612897,1,0,1
absent > Email > SEM > Display > SEO > Email,70.965591397849465,1,0,1
Email > SEM > Display > SEM > Display > SEM,290.19354838709677,1,0,1
Display > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google,156.4086021505376,1,0,1
Natural Search: Yahoo! > SEM > Natural Search: Yahoo! > Email > SEM > Email,10.750537634408602,1,0,1
Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google > Social > SEO > Natural Search: Google > SEM,263.04301075268819,1,0,1
SEM > Display > SEM > Display > SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google,97.709677419354833,1,0,1
Natural Search: Google > absent > Natural Search: Google > absent > Display,95.498924731182782,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > Email > SEM > SEO > Natural Search: Google > SEO > Natural Search: Google,203.09677419354836,1,0,1
Natural Search: Google > SEO > Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google > SEO > Email > SEO > Natural Search: Google,344.08602150537632,1,0,1
Email > SEO > Email > Natural Search: Google > Email > SEM > SEO,15.051612903225804,1,0,1
absent > Natural Search: Bing > Social > SEM > Social > SEM > Natural Search: Bing,2.7397849462365591,1,0,1
SEM > Natural Search: Google > SEO > absent > SEM > Natural Search: Google,237.49247311827955,1,0,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Display > Natural Search: Google > Display > SEM > Display,189.54838709677418,1,0,1
Email > Social > SEM > Natural Search: Google > SEM > Email > SEM > Email > SEM,34.892473118279568,1,0,1
SEM > Natural Search: Google > Social > Natural Search: Google > SEM > Social > SEM,204.51397849462364,1,0,1
SEM > Email > SEM > Display > SEM > Display > SEM > Display > SEM > Display > SEM > Display > SEM > Display,70.965591397849465,1,0,1
Email > Natural Search: Google > Email > SEM > Natural Search: Google > SEO > Email > Natural Search: Google,23.653763440860214,1,0,1
SEM > Social > SEM > Social > SEM > Social > SEM > Social > SEM,109.54838709677418,1,0,1
absent > Display > SEM > Display > SEM > Display,117.29032258064515,1,257,1
absent > SEO > absent > SEO,124.72903225806451,1,257,1
Natural Search: Google > SEO > SEM > Display,217.92473118279568,1,7,1
Natural Search: Google > Email > Natural Search: Google > Email > Natural Search: Google,96.772043010752682,1,1543,2
Natural Search: Google > absent > SEM > absent,96.946236559139777,1,10,1
Email > absent > Display,114.70967741935482,1,10,1
Display > SEM > Natural Search: Google > Social > Natural Search: Google,105.67741935483869,1,11,1
Natural Search: Google > SEO > Display > Natural Search: Google,201.15053763440858,1,267,1
Natural Search: Google > Social > SEM > Natural Search: Google > SEM,153.76129032258063,1,267,1
absent > Display > SEO > Display,180.84946236559139,1,12,1
SEO > Display > Natural Search: Google > Display,32.255913978494625,1,13,1
Social > Display > Natural Search: Google,107.52473118279569,1,13,1
SEM > Social > SEM > Natural Search: Google > SEM,262.79354838709673,1,269,1
SEM > Natural Search: Bing > Natural Search: Google,75.266666666666666,1,269,1
SEM > Natural Search: Google > Social > Natural Search: Google > Social,112.90107526881719,1,15,1
Natural Search: Yahoo! > SEM > Social,293.41935483870969,1,15,1
Natural Search: Google > Display > absent,92.255913978494618,1,15,1
Email > absent > Natural Search: Google,135.33333333333331,1,16,1
Email > Social > Email > Display,118.2774193548387,1,16,1
Natural Search: Google > Display > SEM > absent > Natural Search: Google,90.320430107526875,1,16,1
Social > Natural Search: Bing > SEM,75.266666666666666,1,17,1
Social > absent > SEM > Natural Search: Google,277.29032258064518,1,18,1
Social > SEO > Social,123.99784946236559,1,18,1
absent > Natural Search: Yahoo! > Social,90.72043010752688,1,18,1
Email > SEM > Social > SEM,221.91397849462365,1,18,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Social,94.191397849462362,1,275,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,311.58064516129031,1,1300,1
Natural Search: Google > SEO > Social,275.68387096774194,1,21,1
Display > Natural Search: Google > SEM > Display > Natural Search: Google,195.04301075268816,1,21,1
Email > SEM > Email > SEO,36.556989247311826,1,533,1
absent > Natural Search: Google > absent > Display,176.73118279569891,1,22,1
Natural Search: Yahoo! > Social > Natural Search: Yahoo!,118.2774193548387,1,278,1
SEO > Natural Search: Google > SEM > Natural Search: Google,112.90107526881719,1,790,1
Natural Search: Google > SEM > Display > Natural Search: Google > SEM > Display,112.1290322580645,1,23,1
Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google > SEM,451.32258064516128,1,279,2
Natural Search: Google > SEM > Natural Search: Google > SEO > SEM,320.12903225806446,1,535,1
Display > Natural Search: DuckDuckGo,199.752688172043,1,535,1
Social > SEM > SEO,208.25806451612902,1,25,1
Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google,215.05161290322579,1,281,1
Natural Search: Google > absent > SEM > Natural Search: Google > Display,70.965591397849465,1,26,1
Email > SEM > Natural Search: Bing > SEM,268.81720430107526,1,26,1
Email > Video,228.752688172043,1,26,1
Email > SEM > Email > Natural Search: Google,335.54838709677415,1,1050,1
Email > Natural Search: Google > SEM > Email,283.62365591397844,1,1052,1
Social > SEM > Natural Search: Yahoo!,109.54838709677418,1,30,1
SEO > Display > Natural Search: Google,12.901075268817204,1,30,1
absent > Natural Search: DuckDuckGo > Natural Search: Google > Natural Search: DuckDuckGo,245.07311827956985,1,286,1
Natural Search: Google > SEM > Natural Search: Google > SEO > SEM > Natural Search: Google,10.750537634408602,1,543,1
absent > Natural Search: DuckDuckGo > Display,36.556989247311826,1,32,1
Email > SEO > Email > SEM > Email > SEM,139.78279569892473,1,32,1
Natural Search: Google > Email > Natural Search: Google > SEO > Natural Search: Google,302.70967741935482,1,545,1
Email > SEM > Email > SEM > Email > SEM > Email,134.62150537634409,1,290,1
absent > SEM > Social > Natural Search: Google > Social,173.41935483870967,1,35,1
Display > Natural Search: Google > SEO > SEM > Natural Search: Google,139.45161290322579,1,35,1
Natural Search: Google > SEM > Email > Natural Search: Google > SEM,118.2774193548387,1,36,1
Email > SEM > Natural Search: Google > SEO,12.901075268817204,1,37,1
absent > SEM > absent > SEM > Natural Search: Google > SEM,164.83655913978492,1,293,2
absent > Natural Search: Google > SEM > Natural Search: Google > Email > SEO,290.12903225806446,1,38,1
Email > Social > Email > Social > Email > Social > Email,16.341935483870966,1,38,1
absent > SEM > SEO > Natural Search: Google > SEM,232.88172043010752,1,294,1
Display > SEO > SEM > Natural Search: Google,223.31182795698925,1,39,1
Social > SEM > Natural Search: Google > Social > Natural Search: Google,155.35483870967741,1,39,1
SEM > Natural Search: Bing > SEM > Social,217.93548387096772,1,295,1
SEM > Natural Search: Google > absent > Display > SEM,177.38709677419354,1,40,1
absent > SEO > Natural Search: Google > SEM,338.16774193548383,1,44,1
Social > Natural Search: Yahoo!,8.6,1,44,1
Natural Search: Yahoo! > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,135.48172043010752,1,45,1
Social > Natural Search: Google > Display,70.965591397849465,1,45,1
absent > Email > SEM > Natural Search: Google,747.26881720430106,1,301,1
Natural Search: Google > SEM > Social > SEM > Natural Search: Google > SEM,225.8043010752688,1,46,1
absent > Natural Search: Google > Display > Natural Search: Google > Display,161.28817204301075,1,47,1
SEM > Natural Search: Google > Social > SEO,310.56989247311827,1,48,1
absent > SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,322.5784946236559,1,304,1
absent > SEO > SEM > SEO > SEM,232.10322580645158,1,49,1
absent > Natural Search: Google > Social > SEM > Social,113.54623655913977,1,49,1
SEM > absent > SEM > Natural Search: Google > SEM > Natural Search: Google,106.32258064516128,1,49,1
SEM > Display > SEM > Natural Search: Google > Display > Natural Search: Google,161.28817204301075,1,50,1
Social > Natural Search: Google > Social > Natural Search: Google,64.513978494623657,1,50,1
Video > SEM,118.6774193548387,1,562,1
Display > SEM > Social > SEM,118.2774193548387,1,53,1
Display > Natural Search: Google > SEM > Natural Search: Google > SEM,124.96774193548387,1,821,1
SEM > absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,367.16129032258061,1,54,1
Natural Search: Google > SEM > Display > SEM > Display > Natural Search: Google,87.9247311827957,1,54,1
Natural Search: Google > SEM > Display > Social,151.52688172043011,1,54,1
SEM > Video > SEM > Video > SEM,183.09677419354836,1,55,1
SEM > Natural Search: Google > Display > Natural Search: Google > SEM,97.709677419354833,1,311,1
Natural Search: Google > SEM > SEO > Natural Search: Google > SEM,226.31182795698922,1,312,1
absent > Display > SEO > SEM,305.08387096774192,1,57,1
SEO > Email > SEO,75.266666666666666,1,1081,2
SEO > Email > SEM > Natural Search: Google,193.54623655913977,1,59,1
SEO > Email > Display,161.28817204301075,1,60,2
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display,95.339784946236549,1,61,1
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Display > SEM > Natural Search: Google,107.52473118279569,1,61,1
Natural Search: Google > SEO > SEM > Display > SEM,256.33763440860213,1,61,1
SEM > absent > Natural Search: Google > absent,64.513978494623657,1,61,1
Email > SEM > SEO,209.67526881720428,1,573,1
Natural Search: Google > SEO > Natural Search: Google > Email,43.008602150537634,1,829,1
absent > SEM > Natural Search: Yahoo! > SEM > Natural Search: Yahoo!,8.6,1,64,1
absent > Display > Email > Display,253.0,1,64,1
SEM > Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google,117.27956989247312,1,65,1
absent > Email > SEO > Email > SEO,3.4387096774193546,1,65,1
SEM > Natural Search: Google > Natural Search: Bing,120.2774193548387,1,66,1
SEM > Display > SEM > SEO > SEM,634.70967741935476,1,66,1
absent > SEM > Natural Search: Bing > SEM > Natural Search: Bing,107.52473118279569,1,322,1
Natural Search: Google > SEM > Natural Search: Google > SEM > Display > Natural Search: Google,124.72903225806451,1,324,1
Display > SEM > Display > Natural Search: Google > Display,99.23655913978493,1,69,1
